player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"DAVIS,EVAN","HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","SCARLETT,MICHAEL",00:01:57,-2,0,3,2,1,1,0,2,0,0,0,0,2,2,0,1,1,1,2,0,0,0,0
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES",00:08:34,3,19,13,3,3,2,3,2,4,3,5,2,16,12,1,2,4,4,5,2,1,1,2
"HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:52:58,29,113,85,11,14,28,28,22,13,15,20,25,84,87,22,12,29,17,17,8,23,18,29
"KIRSCH,MAXWELL","KUSCH,RYAN","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:23,-2,3,5,1,0,3,0,3,1,0,1,0,5,7,1,1,4,0,2,1,3,1,2
"ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES",00:02:01,1,4,3,0,3,0,2,4,0,0,1,0,3,3,0,0,2,0,0,1,2,1,0
"DAVIS,EVAN","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:02:04,-4,2,4,3,0,0,1,0,0,0,0,0,6,5,0,0,2,2,2,0,0,1,2
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MKPADO,KELE","MYERS,PATRICK",00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:10:35,6,18,20,7,3,4,7,4,0,3,1,4,12,19,5,0,8,6,6,0,2,1,0
"HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",02:13:07,46,268,233,53,32,63,65,54,31,36,57,59,222,216,30,21,93,53,71,30,39,42,39
"KIRSCH,MAXWELL","KUSCH,RYAN","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:36,-3,4,3,1,0,0,1,0,0,0,1,2,7,3,0,0,0,3,0,0,0,3,1
"HORN,JEREMY","KIRSCH,MAXWELL","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:23,0,2,2,0,0,0,1,0,0,1,0,0,2,3,1,1,1,1,1,0,0,0,0
"DAVIS,EVAN","HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD",00:01:14,-2,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
"DAVIS,EVAN","HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES",00:01:23,1,3,1,0,0,0,0,0,1,0,1,0,2,2,0,1,1,0,1,0,1,0,2
"ELY,JACK","KIRSCH,MAXWELL","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:47,3,3,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:06:39,-6,11,11,3,0,3,4,0,1,3,1,0,17,12,1,0,3,5,2,2,1,4,2
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK",00:01:02,2,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","MADDOCK,ANDREW","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:06,-2,0,1,0,0,1,0,0,0,1,0,0,2,2,0,1,1,0,2,0,0,0,2
"KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:04:36,-2,5,8,1,1,5,1,2,1,4,1,0,7,8,2,1,3,2,2,1,2,3,0
"KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:02,1,2,2,0,0,1,1,1,0,0,0,0,1,2,0,0,2,0,0,0,1,0,2
"DAVIS,EVAN","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:29:54,15,61,46,9,7,11,14,11,7,6,13,14,46,42,9,6,14,8,11,8,8,11,8
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:29:04,11,47,48,8,6,19,13,15,5,9,8,8,36,49,10,4,24,7,19,5,8,5,9
"DAVIS,EVAN","ELY,JACK","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:02:05,-4,4,3,0,1,1,1,2,0,0,0,2,8,4,0,0,1,2,0,1,0,3,2
"DAVIS,EVAN","HALL,RILEY","KUSCH,RYAN","LEVINE,JD","MORRIS,KENDRICK",00:01:03,0,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"HORN,JEREMY","KUSCH,RYAN","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:14,-2,2,2,1,0,0,1,0,0,0,1,0,4,3,0,0,2,0,0,1,0,1,3
"HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:08:53,-3,13,13,3,0,4,3,3,1,1,4,4,16,18,6,1,4,4,4,2,1,4,4
"ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","SCARLETT,MICHAEL",00:02:00,-4,0,3,0,0,2,0,2,0,1,0,0,4,2,0,1,0,2,1,0,0,1,0
"DAVIS,EVAN","KUSCH,RYAN","LEVINE,JD","MYERS,PATRICK","SCARLETT,MICHAEL",00:03:34,3,9,6,1,0,2,0,0,3,0,3,4,6,6,2,0,1,3,1,0,0,1,0
"DAVIS,EVAN","LYNDS,SCOTT","MORRIS,KENDRICK","MYERS,PATRICK","SCARLETT,MICHAEL",00:01:39,5,5,3,0,0,1,2,0,0,1,1,1,0,3,1,2,2,0,3,0,1,0,0
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","PRESIDENT,MILES",00:02:16,-3,2,4,0,1,3,1,3,0,1,0,0,5,4,1,0,1,2,0,0,0,2,2
"ELY,JACK","HALL,RILEY","HORN,JEREMY","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:44,-1,3,3,0,1,2,1,2,0,0,0,2,4,4,0,0,2,1,1,0,1,1,2
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES",00:01:06,-3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,0,0,2,1,1
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","KIRSCH,MAXWELL","LYNDS,SCOTT",00:01:10,0,3,2,0,0,1,0,1,1,0,1,0,3,2,0,1,1,0,1,1,1,1,0
"DAVIS,EVAN","HALL,RILEY","LEVINE,JD","MYERS,PATRICK","SCARLETT,MICHAEL",00:02:14,-4,2,3,1,1,1,1,1,0,1,0,0,6,4,0,1,1,3,1,0,1,1,0
"KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MADDOCK,ANDREW","SUI,MARK",00:01:47,0,3,3,1,1,0,1,1,0,0,0,2,3,4,0,0,3,1,1,0,1,0,2
"DAVIS,EVAN","KIRSCH,MAXWELL","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:56,-2,0,2,1,0,1,0,0,0,1,0,0,2,2,0,1,1,1,2,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","SCARLETT,MICHAEL",00:01:49,-1,3,2,0,0,1,0,1,1,0,1,0,4,2,0,1,0,1,1,0,0,0,2
"DAVIS,EVAN","HALL,RILEY","KIRSCH,MAXWELL","LYNDS,SCOTT","SCARLETT,MICHAEL",00:05:28,6,9,8,2,1,3,3,4,1,0,2,0,3,8,3,0,3,0,1,0,2,0,4
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES",00:08:25,2,16,10,0,2,3,5,2,2,3,3,0,14,12,0,3,5,4,3,1,5,0,4
"HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:11:30,7,29,22,3,4,5,8,4,2,4,3,9,22,20,1,2,7,6,5,1,3,1,12
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:22:06,27,58,40,3,6,13,16,11,6,5,9,13,31,41,13,2,13,5,11,3,3,6,16
"DAVIS,EVAN","HORN,JEREMY","KIRSCH,MAXWELL","LEVINE,JD","SCARLETT,MICHAEL",00:00:49,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MYERS,PATRICK",00:01:17,4,5,2,0,1,0,1,1,1,0,1,0,1,2,1,1,0,0,1,0,0,0,2
"KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:08:00,15,25,14,1,0,4,5,1,4,1,6,5,10,9,0,0,4,2,3,2,2,2,0
"HALL,RILEY","HORN,JEREMY","KUSCH,RYAN","LEVINE,JD","SCARLETT,MICHAEL",00:01:26,6,6,2,0,0,0,0,0,2,0,1,0,0,2,0,0,2,0,1,0,0,0,1
"DAVIS,EVAN","HORN,JEREMY","LEVINE,JD","MKPADO,KELE","WALKER,GEORGE",00:01:01,0,3,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0
"DAVIS,EVAN","HORN,JEREMY","MKPADO,KELE","PRESIDENT,MILES","SUI,MARK",00:00:43,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2
"DAVIS,EVAN","KIRSCH,MAXWELL","MORRIS,KENDRICK","SCARLETT,MICHAEL","SUI,MARK",00:02:33,10,12,5,0,2,0,3,0,2,2,3,0,2,4,0,0,2,1,3,0,0,0,0
